longitude,latitude,Place
-4.514436289,54.1784427, Middle
75.32677908,34.01508585, Pahalgam
74.6447662,13.7300105, Maravante
85.28658226,23.3088046, Dhurwa
36.11015626,32.8284685, Dera
76.2711816,10.8508011, Homestay
78.65538515,10.0952927, Jallikattu
86.2029579,22.8015194, Jamshedpur
-105.22058,39.7546349, Golden
77.0275,26.4956, Karauli
77.0146942,32.5132678, Gondhla
-7.852072857,52.3988979, Keylong
90.2934413,24.4769288, Bangladesh
75.94484089,32.54357545, Dalhousie
-91.8715132,31.3374015, Book
2.0587788,15.0671907, Tilwa
74.94792922,33.0301412, Vaishno
85.65049984,26.2422606, Katra
74.533782,23.3981174, Ghora
74.7158664,31.03384, Katora
134.755,-24.7761086, Australia
-3.2765753,54.7023545, UK
80.1641035,20.2090755, Samadhi
77.6276886,31.2608155, Khadrala
29.2675469,26.2540493, Egypt
-68.67191131,-16.5584668, Spiritual
-72.8959364,40.8939875, Ridge
-115.173414,36.1150858, Paradise
73.5688591,25.2794664, Desuri
73.4527029,25.1866458, Sadri
-123.033121,44.9391565, Salem
71.77754265,36.1267108, Betaab
88.4734996,26.8811618, Teesta
2.3483915,48.8534951, BALI
-0.2221351,43.2027352, Border
88.28573697,27.6558151, Khangchendzonga
76.3255834,9.7735647, JN
86.3672378,23.3291882, Purulia
-96.836034,43.44661, Tea
37.840926,-4.3423322, Estate
81.8338005,25.4381302, Allahabad
46.6781,36.3332, Asgharabad
46.3326941,39.6887059, 📍Mirik
77.00270015,28.42826235, Gurgaon
93.9229386,24.7208818, Manipuri
47.8090981,30.4952371, Basara
92.5569573,28.6036406, Shersha
39.0494106,34.6401861, Suri
10.8051479,59.319384, Tomb
74.4754386,19.7668121, Shirdi
75.30019363,17.7255921, Pandharpur
73.7902364,20.0112475, Nashik
75.84644247,31.60857425, Hoshiarpur
14.39326466,50.10934595, international
88.7709213,27.3778843, Changgu
73.89294,15.4064, Sancoale
80.1661405,15.4459511, Kothapatnam
80.06080047,15.5075545, Ongole
79.47164373,15.6589741, Prakasam
76.13990397,11.1150855, Ground
88.7033191,27.804261, Yumthang
3.907666187,10.54009395, Largest
88.40250604,27.52996555, Mangan
87.79872492,25.04822225, Rajmahal
84.9937642,24.6962612, Bodhgaya
-96.9125723,45.2613519, Marvin
-96.4021045,33.3883575, Desert
-89.9435138,19.330194, Camp
46.4416422,-18.9249604, MG
2.2500524,45.9758392, Planet
-122.813007,49.1984073, Shell
76.9717383,33.88823, zanskar
-3.73893,52.2928116, Gali
73.1942567,22.2973142, Vadodara
76.526088,30.9688367, Ropar
81.91832912,27.1096669, Gonda
86.9202627,21.5002888, Balasore
77.6896202,27.5021179, Ghats
74.83531177,13.6582514, Kundapura
79.24877024,21.69505515, Pench
74.9907022,12.5035577, Kasaragod
91.7025091,23.7750823, Tripura
135.7556075,35.021041, Kyoto
139.757653,35.6812665, Tokyo
76.8691239,8.8719144, Chadayamangalam
74.86606,12.8696153, Pumpwell
94.2462157,25.5353941, Zapami
94.5,25.75, Phek
74.7680651,13.1969885, Padubidri
74.505423,14.1008191, Murudeshwara
94.166667,25.75, Kohima
76.354599,9.5136898, Malayalam
-102.555719,46.4216712, Regent
121.3336526,14.1696476, Laguna
-84.180897,39.4203978, War
7.029356,4.7648843, Cemetery
76.4047013,9.5265587, Vembanad
3.951958,50.4549568, Mon
10,51, Europe
76.4917401,9.5887516, Illikkal
21.47186344,60.87447675, Kallu
76.6977554,9.7903294, Arackal
5.6343227,52.2434979, Holland
-118.329523,34.0980031, Hollywood
85.25036969,19.6853207, Chilika
83.5876965,21.5526625, Debrigarh
76.6703937,12.2724017, Chamundi
-81.73888572,26.58016545, Gateway
12.7975939,-4.9494489, Kisama
77.0600915,10.0869959, Munnar
83.36457244,26.6711433, Gorakhpur
76.5086445,10.0785737, Bhubaneswari
89.57041333,23.73983725, Rajbari
76.9788156,8.4004698, Kovalam
91.30156539,23.53074455, Sepahijala
79.4403485,18.8807154, Sree
77.5560752,12.916279, Padmanabha
10.8824256,49.5696773, Swamy
77.8936297,25.8839318, Karahi
76.47421719,10.78736915, Palakkad
88.6462649,22.9237716, Hapania
13.0965298,10.4739966, Pizza
-91.7148673,36.3236769, Heart
4.8521056,45.7842713, Truck
167.378284,-15.9732515, wala
-0.8402999,5.3604138, Adaa
94.0220132,25.6542904, Khonoma
82.62574936,25.1010477, Mirzapur
91.3149943,23.50692835, Neermahal
76.649649,12.6624052, Melukote
76.3802045,12.7618823, Cheluva
75.2058747,26.7906107, Narayana
78.48874767,17.39847415, Melkote
-86.0347962,32.3280882, Waterscapes
80.23481284,12.9900426, Sharavathi
-58.4794217,7.0906111, Adventure
76.37385815,30.65737495, Shagird
-64.4635958,-31.3160108, Zendaya
94.05698542,25.3804396, Senapati
76.7257086,8.7342288, Varkala
-62.7583022,17.3827474, Mansion
73.7214614,15.6676736, Mandrem
91.28275067,23.83698675, Ujjayanta
76.5178549,26.1563432, Pakhala
85.8214411,20.4804559, Dahibara
73.9450049,21.5731449, Pitha
77.6189666,12.9355231, Rasagola
77.6626028,12.9949194, Benniganahalli
84.6897321,20.5431241, Orissa
12.674297,42.6384261, Italy
73.8151437,34.0479904, Khawaja
83.13732865,28.0385572, Khan
10.4745186,59.6261998, Ustad
74.2550817,30.1770573, Gobindgarh
68.1615323,39.8280233, Karim
162.6310443,59.1923289, Gulikan
76.24925587,10.2656092, Theyyam
73.8167602,15.7089964, Pernem
79.0673204,30.7345609, Kedarnath
86.431013,26.758506, Sarswati
-68.8590201,45.709097, Mana
75.85351544,30.1358257, Sangrur
68.9131013,37.1825124, Khwaja
47.7027042,30.3917664, Zubair
76.3853971,30.625015, Sirhind
76.5306714,15.4261076, Gangavathi
-48.3632298,-24.0991671, Raia
76.65680659,9.0915452, Poruvazhi
76.796863,9.3506352, Malanada
85.1039827,20.824953, Auromira
84.03670034,24.50582535, Hussainabad
146.9183733,-36.0811969, Clock
73.392674,33.9056829, MURREE
83,19.75, Kalahandi
85.8792,20.4686, Cuttack
74.6236037,15.2490284, Dandeli
67.0207055,24.8546842, Karachi
67.0705588,24.9325432, Gulberg
10.1158821,45.7634448, Zone
14.242337,13.2732773, Allama
74.3613754,31.5464252, Iqbal
74.2138126,31.2443583, Raiwind
74.1319229,14.8120931, Karwar
76.4610201,15.3358, Hampi
86.86191156,20.7195382, Bhitarkanika
73.7439438,15.5848651, Anjuna
71.6638747,29.394644, Bahawalpur
76.3087425,10.177101, Ayroor
75.69594027,11.9166627, Gramam
77.3845005,31.7649228, Kahna
-169.861341,-19.0536414, Nau
74.3141829,31.5656822, Lahore
139.6948012,35.6260707, Domino
11.3210891,46.5763931, Burger
-86.8295337,33.2588817, Al-
121.1065569,14.6942675, Faisal
90.389015,23.7644025, Dhaka
75.9851789,25.3326616, Bhiya
-79.2568333,43.7751851, Biryani
88.3153898,22.5551538, Shalimar
-8.311688316,39.93875605, Aguda
85.05508062,20.70319325, Bantala
85.0973949,20.8382426, Angul
12.4551248,48.3451853, Hanging
74.78557535,13.3631272, Rajatadri
74.7870308,13.3519723, Manipal
72.70001272,31.16214635, Near
74.7136807,13.4986976, Saligrama
75.8402632,30.874961, Sikhism
-71.0577716,42.3588043, State
-79.3933506,43.6668462, Museum
166.9324426,-0.5252306, Nara
87.20787306,25.30946375, 📍Gopalpur
86.63272983,21.49308515, Berhampur
18.4097222,-33.9327778, Gardens
78.51866759,24.70038485, Lalitpur
79.0038228,26.081281, Behta
80.3217588,26.4609135, Kanpur
-49.0845618,-24.97812, Baldao
2.3483915,48.8534951, Paris
37.6174943,55.7504461, Moscow
-1.956595198,52.4579983, Cardamom
125.03147,10.9617484, Highway
75.7223521,14.5203896, karnataka
83.1693336,19.9060558, Manikeswari
116.1191021,38.1904931, XIAN
78.0150054,13.3468635, Chapura
76.23780757,10.4878475, Maheshwari
24.7460659,59.4375698, Maharaja
84.8479883,25.4516837, Bikram
77.994907,16.7533336, Kishore
80.1601821,17.2423279, Manikya
-1.83047015,52.4569149, Built
4.60862,49.74903, This
91.2823821,23.8312377, Agartala
74.4883354,14.0959549, Murudeshwar
78.7039678,10.85286095, Gopuram
75.182112,12.092158, Kavvayi
-112.074141,33.4484367, Phoenix
86.1660878,20.2593872, Jagatsinghpur
75.7754716,11.2450558, CALICUT
76.5120396,10.3528744, KERALA
-75.241564,40.4248256, Elephant
-0.0779779,43.8166469, Route
75.851601,30.9090157, Ludhiana
78.4360537,22.4736824, Pachmarhi
74.2549674,14.8648004, Kharge
18.3517467,45.7888785, ….Old
5.204637165,44.72953475,26
81.7832769,7.5839502, visited
47.78324089,52.0384434, Al-sheikh
77.4120356,28.6711527, Ghaziabad
-149.2583685,-17.8419303, Area
80.9042142,26.8677148, Chowk
86.0981045,19.8873635, Panthanivas
72.2351819,32.6182362, Khabeki
-122.7776556,39.0505411, lake
136.2304299,-1.0753848, Soon
79.31252312,14.9394153, Udayagiri
86.30985187,19.9783703, Astaranga
85.8252538,19.8076083, Puri
-82.504068,27.45154, Misty
75.3582366,13.2322235, Kalasa
-78.86767773,33.76430515, Science
85.52633246,23.7978518, Mandu
4.362724539,51.9994572, Delft
5.6343227,52.2434979, Netherlands
76.9656604,9.8667272, Periyar
13.4653192,52.5063484, U.P
86.04832513,22.1246155, Badampahar
88.3737337,22.6173485, Cossipore
5.881818,45.7337395, Join
84.9903783,24.7007069, Vistara
76.12711851,11.71512915, Wayanad
74.9367127,13.5658165, Tombattu
-77.32109126,38.5464245, Tri
26.3085188,46.8910677, Capita
77.2804797,12.7252766, Ramanagara
76.3148685,13.9068525, Janakal
77.0590502,17.8106693, Mallikarjuna
77.467351,23.269603, Zindagi
-59.4780113,13.1693862, Society
69.823766,28.4439459, Ghazi
95.861898,27.8239052, Lohit
77.20417695,10.0075653, Anayirankal
11.5753822,48.1371079, Munich
14.1893485,12.2057665, Kusuma
126.9782914,37.5666791, SOL
-106.7426631,34.82437585, FIESTA
77.54619069,12.53290595, Bannerghatta
85.625359,20.5197208, Athgarh
73.8282141,15.4989946, Panaji
122.6737811,10.8384816, Pulao
74.3911488,31.5646541, Lalpul
78.4403495,30.7291049, Uttarkashi
79.09663523,29.42483385, Ramnagar
84.5919193,19.1567213, Bahuda
123.7646459,-5.546636, Tampara
76.9198143,9.6612239, Kolahalamedu
85.7398669,20.1482602, Harirajpur
85.56059465,20.22564715, Khordha
86.3385714,20.8522696, Jajapura
82.991721,18.7033414, Putsil
76.4152088,12.0140065, Kabini
83.8889444,21.79626855, Samaleswari
84.9280345,19.485379, Rushikulya
-97.49998103,35.49956915, Team
-149.2583685,-17.8419303, area
32.3295832,2.2452864, Township
75.9986303,13.209021, Kedareswara
78.0610751,13.1400445, Nagalapura
78.4405797,17.3044538, Kedareshwara
109.1357285,35.8894105, Shan
37.077523,-1.036648, Tika
44.119638,13.23369, Kabab
126.9782914,37.5666791, Sol
-106.7426631,34.82437585, Fiesta
-112.250798,42.1915872, Malad
83.9162322,26.7438272, Kushinagar
77.181142,9.5804995, Thekkady
76.3619141,11.6714546, Muthanga
92.278732,24.002147, Jampui
73.392674,33.9056829, Murree
77.590082,12.9767936, Bengaluru
107.6103136,-6.89044875, ITB
34.45698125,-24.05729015, Panda
-82.0344275,37.9817007, Kitchen
-1.808094897,52.536938, Ramada
119.5059987,-5.1066679, Daya
1.405531323,43.601601, Signature
81.44397966,30.5611064, Thokar
66.4406987,30.9248781, Chaman
11.45867826,49.2744386, Restaurant
75.9520483,28.0396184, Dudhwa
78.03349629,27.2864364, Socity
83.89373126,21.54901785, Hirakud
76.95524053,8.47028485, Attukal
-120.7674293,46.7075254, Pongala
76.42550598,9.98564035, Rajarshi
93.9978423,27.0827158, Lakhimpur
80.71293034,28.18478255, Kheri
-3.1706446,52.1708524, Colva
-120.7650606,39.1012064, Placer
7.8271156,44.3506606, Vasco
84.85775201,22.2539994, Rourkela
-9.1365919,38.7077507, Lisbon
76.33829138,9.68663985, Chandrika
74.4999218,26.0490334, Deomali
-93.2498116,45.0533306, Hilltop
75.8315527,27.229161, Dhauli
77.3687713,20.9624603, Chandrabhaga
75.6588028,33.6628377, Nand
75.22767163,12.82133045, Dakshina
-107.991707,61.0666922, Kannada
-74.9080999,39.0080873, WWD
77.4728823,27.4472958, Pentha
54.524277,24.332791, Yateem
45.140337,36.6994559, Khana
71.4719683,30.197838, Multan
-95.2841381,43.0645464, Royal
1.7324062,47.5490251, C
73.5222553,29.2436472, Vijayanagar
-120.9070891,37.6408135, Empire
85.4397927,19.6671656, Satapada
88.1643518,21.8849472, Jetty
67.0672428,24.9410107, Samanabad
81.7832769,7.5839502, Visited
124.2254413,47.5502566, Taha
121.487632,31.2353356, Bund
84.2656019,18.8776738, Gandahati
85.5,21.5, Keonjhar
38.3881171,40.9180501, Kapu
77.401989,23.2584857, BHOPAL
84.461351,18.8484265, MADHYA
2.9191579,42.7452716, PIA
70.6738901,26.2784857, Antia
86.3385714,20.8522696, Jajpur
-101.8703824,35.21140515, Empowering
28.2204318,43.4019969, Women
12.1920155,51.5544486, Watch
0.1186637,52.2055314, Cambridge
83.56696261,27.09254225, Maharajganj
8.1580119,49.4812658, Sweet
33.4494055,-0.4268621, Water
77.87568125,21.8796162, Betul
74.991552,13.459429, Hebri
24.18156,47.3150264, Sita
75.003662,13.395931, Varanga
80.8271194,24.3247709, Basadi
-96.4512417,32.6894727, Heartland
74.8199519,13.6271152, Bailoor
74.9951861,13.2145414, Karkala
5.0504341,50.9844318, dist.
81.6336993,21.2380912, Raipur
-97.6580834,39.8266503, Republic
5.4063497,45.5002683, Fa-Hien
-3.9875716,48.4263919, Keravan
74.6327162,13.8718003, Byndoor
85.04710406,19.4129711, Ganjam
13.83074794,50.0601579, St.
62.4019513,37.1302916, Mary
125.4377317,7.1291477, Coconut
74.68449812,13.34379285, Thonsepar
81.8879001,19.2971489, Markandi
10.3333283,55.670249, Denmark
74.7988642,13.2708286, Kunjarugiri
85.8565664,20.2040111, Uttara
-122.2106864,47.703618, KATHAKALI
-0.151471337,51.4433108, Exhibit
73.4702407,34.3734751, Muzaffarabad
77.3538136,31.1778535, Shiva
76.33987209,30.2090874, Patiala
8.809353,44.687649, Gavi
77.5482547,28.8132974, Rishab
-2.203628534,54.2982344, Shetty
73.198415,22.3016359, Kalpit
72.8176818,18.9727414, Gaonkar
76.94529573,8.4822449, Kuthiramalika
76.7176885,30.7041168, Mohali
91.28272858,23.83732845, Ujjyanta
48.4738315,34.78706, Kolab
-0.4167356,39.4686315, Tussar
91.83818815,23.47363145, Dumboor
76.19565963,10.22386305, Muziris
35.0331656,48.4072321, Biennale
75.809288,14.5116874, Harihara
85.80685788,20.2235481, Lingaraj
15.4289391,47.4965178, 📍Montang
-81.7798545,39.0753562, Neptune
85.14670652,22.49788755, Anandpur
79.74934442,14.595055, Sangam
78.1501118,11.6609852, Rasikas
80.6641102,16.1812725, Kuchipudi
76.9346863,9.4453807, SivaParvathy
76.7307262,9.5650845, Chenkal
-100.6828081,32.0708907, Silver
-98.8313546,36.7915843, Woods
75.30552274,31.38524095, Kapurthala
80.416375,31.530962, Gartang
77.4814653,26.5495681, Biraja
74.7036914,13.3507423, Malpe
22.6333689,63.4027914, Kaup
74.7296777,13.2711323, Mattu
80.5688069,16.4318209, Mangalagiri
76.8486766,9.7109609, Marmala
-3.173954147,51.4894756, Savour
34.1787812,1.0717549, Foods
76.98332965,10.0777959, Lakshmi
23.7283052,37.9839412, Athens
-0.095396,44.5926198, Banquet
80.07720492,21.0706471, Sundari
-42.8125967,77.6192349, GreenLand
-74.9757107,42.9289603, Kingdom
77.1610998,10.2750312, Marayur
19.6432482,51.2960501, Bazar
-122.5748501,49.2711861, G.M
91.62320954,24.04673835, Khowai
74.3184418,14.5439629, Gokarna
74.8485941,14.1716681, Sharavati
19.5180992,42.9868853, Montenegro
34.5731341,0.5090396, Western
75.7171588,15.3899798, Lakkundi
75.63522438,15.4322943, Gadag
76.4933824,15.3444252, Tungabhadra
1.274811068,51.1410065, river
74.5069343,15.8572666, Belgaum
84.149394,20.860055, Mahanadi
76.44402737,9.20223805, Kanakakkunnu
77.07622044,9.85197095, Kanakakunnu
85.45136294,20.12350535, Ramchandi
72.8664834,30.6270682, Harappa
86.43170623,20.50040085, Kendrapara
79.8134415,23.125398, Dhuandhar
-95.6749486,33.3926893, Delta
77.6151183,12.9363343, Coorg
70.866502,34.739973, Chowki
74.1182117,32.4417427, Wazirabad
-81.59148411,28.36076735, Dak
67.6255947,27.9219775, Choki
82.9106386,18.7582826, Damanjodi
86.95944789,23.692416, Shatabdi
74.5544089,13.9873619, Bhatkal
-1.0815361,53.9590555, York
0.9979549,47.1281692, Los
120.5875321,15.1389351, Angeles
100.5301157,20.3386812, Namma
74.2948079,33.9004486, Thanna
39.192901,-6.16649315, Tourism
6.19346325,51.14802725, Pavillion
16.4008691,48.2593545, Excellency
92.130594,24.131486, Machmara
76.46947152,9.9041286, Nechoor
169.937863,-46.003949, Pyramid
-7.3362482,31.1728205, Morocco
78.6677428,22.3511148, Hindustan
76.9771675,29.3912753, Panipat
27.2559449,13.4997091, Siali
86.12415422,21.94023915, Jashipur
94.5884911,26.1630556, NAGALAND
95.9999652,17.1750495, BURMA
84.6286082,25.4086789, Pawna
-38.230047,-9.3869574, Tropical
93.9269824,25.5843684, Poilwa
93.72563659,25.47907705, Peren
-70.0183906,18.5315055, P.C
34.9249653,38.9597594, Turkey
74.87224893,14.07637615, Siganduru
77.5880201,12.92519, Chowdeshwari
77.5813107,13.10893605, Utsava
139.7254086,36.0778827, SATTE
83.0750046,27.2699457, Mahotsav
8.1116086,44.6335291, Manera
77.7757653,28.7303496, Tehsil
74.436969,30.5582352, Attari
85.1519054,19.6478491, Kalijai
75.012566,12.425202, Kappil
112.397213,39.982355, County
145.5702778,-16.8602778, Secret
78.0098161,27.1752554, AGRA
73.9456314,15.1845618, Cavelossim
72.66137936,40.2696468, Intl
11.9871547,53.6121028, Below
37.5471054,55.3778399, Invest
-81.5333603,41.1457902, Summit
-121.9952469,37.3788225, Shree
73.77523737,18.51077805, Lakshminarayan
75.0371916,12.395725, Bekal
-1.5898909,43.4391702, Bidar
-109.056392,44.5263107, Kodi
74.5022787,14.0457972, Bengre
-74.4894738,40.5135834, Hoysala
15.4289391,47.4965178, Montang
77.1568962,9.8248005, Kallar
76.0823607,32.3509264, Kahar
-0.777203,48.2534179, Place
85.0633606,19.3923257, Puintola
77.2635612,17.9895099, Siddeshwara
75.3996731,14.7874825, Haveri
91.2710907,23.8041337, Badharghat
-69.843495,18.5032339, M.D
73.9583159,15.272923, Margão
80.1459503,17.2490783, Vishnu
74.5567324,26.4901457, Varah
73.0316591,25.490699, Kawla
75.2510322,13.2190695, Kudremukh
77.115,8.76, Ponmudi
75.0944125,13.5068009, Udupi-Agumbe
12.50085496,51.29575935, Tensa
75.8722231,31.7358248, Dholbaha
75.6573011,31.8143115, Dasuya
75.5004841,30.9293211, PB
86.1465628,21.3607109, Satkosia
77.1006208,13.3400771, Tumkur
92.4200704,23.4745218, Phuldungsei
28.1417272,-26.117439, Incredible
116.0344365,-33.3603157, Ride
78.5129999,17.5107981, Ramalingeswara
81.62387832,26.34738315, Amethi
77.76822875,29.00065255, Meerut
175.2174753,-37.6276308, Kerie
82.9710513,25.299243, Banaras
-98.0308425,30.1229876, Driftwood
4.6667145,50.6402809, Belgium
17.0828516,44.6954124, Kola
-7.2663798,16.6173344, Nema
74.9877613,12.4914722, Kasargod
-97.88953914,22.47772875, OTM
76.0417924,10.5950431, Guruvayur
76.2660996,9.9877415, Bolgatty
75.66531992,12.38217745, Kodagu
51.2295295,25.3336984, Qatar
75.6957737,11.4455691, KTDC
95.2202219,26.6617435, Longwa
121.31,17.46, Kalinga
103.8753794,1.3028396, Stadium
54.5643516,32.6475314, Iran
-6.8382009,12.7418038, Kerela
76.4005122,14.2266443, Chitradurga
82.60811828,18.7232023, Koraput
74.7203969,15.5669542, Bailur
81.73348725,16.33409315, Narasimha
-0.3054373,51.5129411, Swami
-95.2359496,38.9719384, Lawrence
120.5311569,14.7178412, Shrine
-86.94013832,33.538797, Minor
11.64851321,46.7441577, Basilica
124.2313468,-8.2436046, Kabir
-82.71014325,34.4944709, and
76.3371037,10.3041869, Chalakudy
-5.607208218,51.72431005, Hats
79.61537075,26.1154465, Kalpi
77.0411271,12.3394273, Ravana
88.0375158,27.6824577, Kumbhakarna
84.3648449,18.966336, Mahendragiri
76.8794247,14.0702841, Parashurama
-117.7240374,33.6820252, Theme
77.1945546,28.5470121, IIT
86.52504036,25.13317305, Kharagpur
-111.8923381,40.98557525, Lagoon
-9.1470994,38.7381918, Ayur
75.7754716,11.2450558, Calicut
-81.7581697,37.0876141, Indian
-74.3319287,39.977818, Ocean
75.784133,28.0003366, Khetri
77.2659606,28.6664525, Ajit-Vivek
-96.84732188,32.84524055, Dal
-95.90988285,36.0069214, Tradition
74.8007998,31.3068679, Mughal
74.9953095,34.0230269, PAMPORE
88.67886686,26.4733048, Jalpaiguri
73.68573093,25.66236425, Marwar
77.6124775,27.7865337, Shergarh
-12.9859033,15.3408498, Khole
38.4313975,1.4419683, Ke
116,39.0000001, Ji
20.4225198,44.8287192, Hastag
74.24937501,31.3258853, Jehlum
73.5827479,25.1480528, Kumbhalgarh
-122.2159798,47.81886375, Aravalli
-97.8652374,48.6843951, Mountain
-1.869209938,52.45777545, The
73.2700191,18.9901544, Matheran
77.31671877,21.40494055, Chikhaldara
-124.0864865,43.2710293, Blue
72.70390265,24.5953049, Nakki
87.3380425,23.5350475, Durgapur
74.8580243,19.1627725, Ahmednagar
30.09484287,6.75267155, Lakes
51.5838643,25.1757983, Planned
7.351989,50.4677626, Rana
78.7550425,20.1919181, Kumbha
-87.7309534,41.731246, Hometown
74.58676543,17.1726928, Sangli
74.071481,32.5686782, Gujrat
101.4959258,3.0641028, MTDC
73.3922978,16.3348886, Kunkeshwar
-99.081858,40.699478, Karni
72.7349853,25.5412799, Baori
75.833333,25.5, Bundi
27.5147504,-21.0244816, north-east
76.68218371,24.92077465, Baran
7.5967269,50.356322, Unforgettable
-122.2662183,49.01635265, Package
70,27.5, Thar
3.3663781,6.552746, JKK
76.74060487,9.1660401, Jawahar
114.1767885,22.3116452, Kala
23.2990439,47.1223592, Kendra
75.20509891,33.2116371, Ramban
89.2343748,51.2086975, ASIA
75.5437945,33.8548072, Warwan
-118.4809829,33.3713584, Grape
77.17540657,21.43738055, Melghat
74.8495721,34.0866988, Zabarwan
74.47611863,34.3281272, Sopore
76.76326541,34.68003015, Kasmir
74.29827808,17.63612885, Satara
73.7908887,19.3417108, Malshej
9.207810649,45.5802076, Mapro
0.46540701,46.61211655, Venna
75.65281205,32.98066025, Bhaderwah
-97.1197479,35.2606255, Pink
83.059348,24.718193, Gangaur
77.19299356,28.6223219, Talkatora
76.8734836,23.9237378, Khuri
24.6767511,43.9783967, Dudu
81.31275,31.0697952, Kailasa
2.9762529,42.9312356, Caves
115.2703855,-8.4560181, Bala
-104.0837535,20.3548164, Quila
73.2697524,17.1466952, Ganpatipule
75.32639,33.09082, Patnitop
121.1090876,14.7038661, Wonderful
78.6077644,29.9810961, Mewar
7.6429546,46.5047914, First
13.666667,60.566667,2023
72.6332132,23.7853622, Vadnagar
73.49995469,16.3825291, Devgad
71.247499,30.3308401, Pakistan
-3.73893,52.2928116, Wales
75.8590494,26.899355, Sisodia
73.308225,25.3478156, Rani
75.7223521,14.5203896, Ka
74.8127629,34.080805, Tripmore
75.1848367,26.9110014, Sambhar
2.1584509,41.4047833, Elephanta
72.93060733,18.9641396, Chalukya
77.54709129,34.13526, Srinagar-Leh
71.5,25.75, Barmer
77.3257027,27.4773321, Deeg
79.4864948,29.1989478, Mewari
0.1079772,44.4107982, Duars
78.738606,20.262016, Savitri
75.81088022,26.8046466, Haldighati
73.1545983,33.8973183, Neelum
46.5125197,40.6948654, Azad
-86.3152663,35.0350865, Neil
92.95597952,11.9843744, Andamans
123.924189,10.3775984, Keoladeo
75.2965551,34.302387, Sonmarg
12.0213978,45.3916677, Galta
74.23847867,34.6110236, Kupwara
-6.1087847,11.3103799, Zanana
76.76326541,34.68003015, Kashmir-
0.86533405,52.8344085, Occupied
71.9913375,35.1133353, Katan
76.86176998,27.36295725, Bavdi
75.1455138,33.7368773, Anantnag
71.77754265,36.1267108, 📍Betaab
73.21424259,17.75698365, Dapoli
75.1516955,28.0538906, Shekhawati
-117.7926526,33.6843699, Pintail
71.7971842,23.943721, Ranakpur
72.044472,23.5017219, Mansarovar
-37.32331892,-5.2074957, ExpoCenter
73.0651511,33.6938118, Islamabad
75.166667,33, Udhampur
75.04252291,32.76983205, Surinsar
79.8425685,28.31758695, Bisalpur
77.7838897,31.8677905, Mantalai
73.6760867,19.2926638, Naneghat
74.2405329,16.7028412, Kolhapur
73.81700055,18.55705235, Pichola
-80.0942087,26.9342246, Jupiter
14.2917344,48.3025707, Meritas
74.75,25.5, Bhilwara
74.30174991,34.3023226, Rafiabad
75.5473969,33.1449112, Doda
75.2965551,34.302387, Sonamarg
12.0837399,42.179016, Villa
5.5710285,46.1635975, Port
-78.3682329,40.4870748, Blair
74.7845901,33.6497881, Aharbal
149.0488018,-25.27306815, Expedition
75.2885556,23.5524806, Nareli
78.6131455,20.82562315, Wardha
75.2922141,33.9442856, Lidder
85.3857063,27.6773156, Bhairav
103.8540683,1.2950974, Raffles
75.2139687,25.7309225, Udaisagar
88.2721335,24.1745993, Murshidabad
75.18920515,26.87293415, Naliasar
131.7222827,-1.2936425, Kaas
76.76326541,34.68003015, KASHMIR
75.4191114,23.4578957, Nagada
-111.714358,39.4225192, UT
75.640912,20.2603855, Bhawan
75.3496456,33.3161845, Marg
-78.7676017,43.2042439, Niagara
77.6633191,25.3286469, Khirai
74.9003129,33.8756947, Pulwama
10.030189,44.0778272, Luni
-7.1013033,42.7051669, Hospital
82.8086975,19.5322824, Baner
-113.4687025,46.3944149, Granite
-58.3886321,6.8698873, Farm
72.92186344,19.03949415, Sahyadri
72.8499772,19.5186517, Vaitarna
77.8619635,30.6885777, Kailana
-121.9198509,37.3754438, KARINA
73.8224937,24.9303453, Nathdwara
73.7786014,17.5481318, Koyna
23.9803393,46.3647399, Hari
83.7280341,28.2021248, Parbat
74.5717573,20.58968735, Malegaon
69.4135308,22.899818, Jinalaya
74.8748652,32.7192372, Bagh-e-Bahu
88.0632655,22.028124, Haldia
4.719755408,49.761463, Prefecture
77.1159339,31.4965123, Khatu
73.7357712,24.7913027, Shyamji
88.3416672,22.7549951, Serampore
135.5930743,33.8070292, Wakayama
75.5423119,26.8087953, Bagru
24.2173198,67.6536603, Kukas
67.9788855,27.2150325, Subedar
8.495762849,54.7173519, For
-0.1606176,53.5818378, Healing
22.3715921,47.4600425, Pir
76.3026017,10.7226728, Panjal
73.0230399,26.29713775, Toorji
71.855242,22.4572977, Khandiya
70.7811508,26.875145, Kuldhara
75.16109232,33.4442979, Banihal
74.77516251,33.9933661, Budgam
-113.2771306,33.0500453, Camel
74.768264,34.0762029, Bemina
-86.4830746,41.9244887, Snow
131.3613879,33.26618265, Holidays
40.2694068,40.947642, Of
75.5297744,32.8476311, Sringar
75.81692388,33.2761171, Kishtwar
77.00704344,28.5085683, Atharva
24.6240912,44.7804857, Veda
73.5525075,18.7669998, Kamshet
79.7071493,16.7289471, Dargah
21.9877132,38.9953683, Greece
75.257206,33.1264194, Sanasar
106.7937592,-6.2949304, Anuraga
109.6690977,-7.40294275, Lonavla
75.1667416,32.9344543, Tawi
74.0957143,33.7670004, Poonch
79.2627148,21.3967147, Mansar
79.2999141,21.3935847, Ramtek
75.8189817,26.9154576, Jaipur.
77.1199035,26.9676718, Jahaj
-1.256821,44.0322982, Lit
